id,name,timestamp,rssi
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:22:28,-78
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:22:33,-84
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:22:38,-70
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:22:43,-80
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:22:48,-85
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:22:53,-69
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:22:58,-75
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:23:03,-69
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:23:08,-81
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:23:13,-74
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:23:18,-83
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:23:23,-81
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:23:28,-69
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:23:33,-86
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:23:38,-69
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:23:43,-75
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:23:48,-74
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:23:53,-69
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:23:58,-78
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:24:03,-71
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:24:08,-70
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:24:13,-81
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:24:18,-70
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:24:23,-82
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:24:28,-81
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:24:33,-77
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:24:38,-84
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:24:43,-72
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:24:48,-79
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:24:53,-82
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:24:58,-71
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:25:03,-78
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:25:08,-68
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:25:13,-71
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:25:18,-75
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:25:23,-82
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:25:28,-83
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:25:33,-71
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:25:39,-79
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:25:44,-82
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:25:49,-75
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:25:54,-79
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:25:59,-69
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:26:04,-77
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:26:09,-82
